Name,Size,Path
colorimaging.md,167,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\colorimaging.md
freetype.md,30389,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\freetype.md
giflib.md,1288,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\giflib.md
harfbuzz.md,3314,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\harfbuzz.md
jpeg.md,3475,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\jpeg.md
lcms.md,2630,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\lcms.md
libpng.md,6917,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\libpng.md
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\LICENSE
mesa3d.md,5732,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\mesa3d.md
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.instrument\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.instrument\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.instrument\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.instrument\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.logging\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.logging\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.logging\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.logging\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.management\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.management\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.management\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.management\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.management.rmi\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.management.rmi\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.management.rmi\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.management.rmi\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.naming\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.naming\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.naming\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.naming\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.net.http\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.net.http\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.net.http\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.net.http\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.prefs\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.prefs\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.prefs\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.prefs\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.rmi\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.rmi\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.rmi\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.rmi\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.scripting\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.scripting\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.scripting\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.scripting\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.se\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.se\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.se\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.se\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.security.jgss\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.security.jgss\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.security.jgss\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.security.jgss\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.security.sasl\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.security.sasl\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.security.sasl\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.security.sasl\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.smartcardio\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.smartcardio\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.smartcardio\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.smartcardio\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.sql\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.sql\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.sql\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.sql\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.httpserver\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.httpserver\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.httpserver\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.httpserver\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.incubator.foreign\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.incubator.foreign\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.incubator.foreign\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.incubator.foreign\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.incubator.vector\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.incubator.vector\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.incubator.vector\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.incubator.vector\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jdwp.agent\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jdwp.agent\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jdwp.agent\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jdwp.agent\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jfr\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jfr\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jfr\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jfr\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jsobject\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jsobject\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jsobject\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.jsobject\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.localedata\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.localedata\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.localedata\CLASSPATH_EXCEPTION_NOTE
cldr.md,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.localedata\cldr.md
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.localedata\LICENSE
thaidict.md,1346,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.localedata\thaidict.md
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management.agent\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management.agent\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management.agent\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management.agent\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management.jfr\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management.jfr\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management.jfr\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.management.jfr\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.naming.dns\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.naming.dns\ASSEMBLY_EXCEPTION
